episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
15,LiteDARE-Full-ContactAware,1503062,2,none,0,0,-48.0,-40.0,-48.0,-40.0,-48.0,-40.0,-48.0,-40.0,0.0,0.0,True,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,0,1,4.0,-4.0,4.0,-4.0,4.0,-4.0,4.0,-4.0,0.0,0.0,True,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,1,0,-48.0,-40.0,-40.0,-44.0,-40.0,-44.0,-40.0,-44.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,1,1,4.0,-4.0,4.0,-12.0,4.0,-12.0,4.0,-12.0,8.0,8.0,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,2,0,-40.0,-44.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,8.9442720413208,17.8885440826416,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,2,1,4.0,-12.0,-4.0,-12.0,-4.0,-12.0,-4.0,-12.0,8.0,16.0,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,3,0,-36.0,-36.0,-32.0,-44.0,-32.0,-44.0,-32.0,-44.0,8.9442720413208,26.832816123962402,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,3,1,-4.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,8.0,24.0,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,4,0,-32.0,-44.0,-32.0,-52.0,-32.0,-52.0,-32.0,-52.0,8.0,34.8328161239624,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,4,1,-12.0,-12.0,-20.0,-12.0,-20.0,-12.0,-20.0,-12.0,8.0,32.0,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,5,0,-32.0,-52.0,-24.0,-52.0,-24.0,-52.0,-24.0,-52.0,8.0,42.8328161239624,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,5,1,-20.0,-12.0,-12.0,-12.0,-16.0,-12.0,-16.0,-12.0,4.0,36.0,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,6,0,-24.0,-52.0,-16.0,-48.0,-16.0,-48.0,-16.0,-48.0,8.9442720413208,51.7770881652832,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,6,1,-16.0,-12.0,-8.0,-12.0,-8.0,-12.0,-8.0,-12.0,8.0,44.0,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,7,0,-16.0,-48.0,-8.0,-48.0,-8.0,-48.0,-8.0,-48.0,8.0,59.7770881652832,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,7,1,-8.0,-12.0,-8.0,-20.0,-8.0,-20.0,-8.0,-20.0,8.0,52.0,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,8,0,-8.0,-48.0,-16.0,-48.0,-12.0,-48.0,-12.0,-48.0,4.0,63.7770881652832,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,8,1,-8.0,-20.0,-8.0,-28.0,-8.0,-28.0,-8.0,-28.0,8.0,60.0,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,9,0,-12.0,-48.0,-20.0,-40.0,-20.0,-40.0,-20.0,-40.0,11.313708305358887,75.09079647064209,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,9,1,-8.0,-28.0,-8.0,-20.0,-8.0,-24.0,-8.0,-24.0,4.0,64.0,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,10,0,-20.0,-40.0,-20.0,-32.0,-20.0,-32.0,-20.0,-32.0,8.0,83.09079647064209,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,10,1,-8.0,-24.0,-8.0,-16.0,-8.0,-16.0,-8.0,-16.0,8.0,72.0,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,11,0,-20.0,-32.0,-12.0,-28.0,-12.0,-28.0,-12.0,-28.0,8.9442720413208,92.03506851196289,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,11,1,-8.0,-16.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,5.656854152679443,77.65685415267944,False,False,False,0,False,False,True,False
15,LiteDARE-Full-ContactAware,1503062,2,none,12,0,-12.0,-28.0,-8.0,-28.0,-8.0,-28.0,-8.0,-28.0,4.0,96.03506851196289,False,False,False,0,False,False,True,True
15,LiteDARE-Full-ContactAware,1503062,2,none,12,1,-12.0,-12.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,11.313708305358887,88.97056245803833,False,False,False,0,False,False,False,False
15,LiteDARE-Full-ContactAware,1503062,2,none,13,0,-8.0,-28.0,-8.0,-20.0,-8.0,-20.0,-8.0,-20.0,8.0,104.03506851196289,False,False,False,0,False,False,True,True
