episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
9,LiteDARE-MapOnly,900122,8,compressed,0,0,-60.0,-8.0,-60.0,-8.0,-60.0,-8.0,-60.0,-8.0,0.0,0.0,True,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,0,1,-12.0,-16.0,-12.0,-16.0,-12.0,-16.0,-12.0,-16.0,0.0,0.0,True,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,0,2,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,True,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,0,3,-8.0,8.0,-8.0,8.0,-8.0,8.0,-8.0,8.0,0.0,0.0,True,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,0,4,-8.0,-44.0,-8.0,-44.0,-8.0,-44.0,-8.0,-44.0,0.0,0.0,True,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,0,5,-64.0,-36.0,-64.0,-36.0,-64.0,-36.0,-64.0,-36.0,0.0,0.0,True,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,0,6,-8.0,20.0,-8.0,20.0,-8.0,20.0,-8.0,20.0,0.0,0.0,True,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,0,7,-40.0,-44.0,-40.0,-44.0,-40.0,-44.0,-40.0,-44.0,0.0,0.0,True,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,1,0,-60.0,-8.0,-56.0,-16.0,-56.0,-16.0,-56.0,-16.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,1,1,-12.0,-16.0,-4.0,-12.0,-4.0,-12.0,-4.0,-12.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,1,2,24.0,24.0,24.0,28.0,24.0,28.0,24.0,28.0,4.0,4.0,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,1,3,-8.0,8.0,-4.0,4.0,-4.0,4.0,-4.0,4.0,5.656854152679443,5.656854152679443,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,1,4,-8.0,-44.0,-8.0,-52.0,-8.0,-52.0,-8.0,-52.0,8.0,8.0,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,1,5,-64.0,-36.0,-64.0,-44.0,-64.0,-44.0,-64.0,-44.0,8.0,8.0,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,1,6,-8.0,20.0,-8.0,16.0,-8.0,16.0,-8.0,16.0,4.0,4.0,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,1,7,-40.0,-44.0,-36.0,-48.0,-36.0,-48.0,-36.0,-48.0,5.656854152679443,5.656854152679443,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,2,0,-56.0,-16.0,-64.0,-16.0,-64.0,-16.0,-64.0,-16.0,8.0,16.9442720413208,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,2,1,-4.0,-12.0,4.0,-16.0,4.0,-16.0,4.0,-16.0,8.9442720413208,17.8885440826416,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,2,2,24.0,28.0,16.0,28.0,16.0,28.0,16.0,28.0,8.0,12.0,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,2,3,-4.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0,5.656854152679443,11.313708305358887,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,2,4,-8.0,-52.0,-12.0,-48.0,-12.0,-48.0,-12.0,-48.0,5.656854152679443,13.656854152679443,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,2,5,-64.0,-44.0,-60.0,-48.0,-60.0,-48.0,-60.0,-48.0,5.656854152679443,13.656854152679443,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,2,6,-8.0,16.0,-16.0,24.0,-16.0,24.0,-16.0,24.0,11.313708305358887,15.313708305358887,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,2,7,-36.0,-48.0,-36.0,-44.0,-36.0,-44.0,-36.0,-44.0,4.0,9.656854152679443,False,False,False,0,False,False,False,False
9,LiteDARE-MapOnly,900122,8,compressed,3,0,-64.0,-16.0,-60.0,-16.0,-60.0,-16.0,-60.0,-16.0,4.0,20.9442720413208,False,False,False,0,False,False,False,False
