episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
66,LiteDARE-Map-Region,6601082,4,compressed,0,0,-56.0,28.0,-56.0,28.0,-56.0,28.0,-56.0,28.0,0.0,0.0,True,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,0,1,-36.0,-48.0,-36.0,-48.0,-36.0,-48.0,-36.0,-48.0,0.0,0.0,True,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,0,2,28.0,4.0,28.0,4.0,28.0,4.0,28.0,4.0,0.0,0.0,True,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,0,3,16.0,28.0,16.0,28.0,16.0,28.0,16.0,28.0,0.0,0.0,True,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,1,0,-56.0,28.0,-52.0,20.0,-52.0,20.0,-52.0,20.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,1,1,-36.0,-48.0,-28.0,-48.0,-28.0,-48.0,-28.0,-48.0,8.0,8.0,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,1,2,28.0,4.0,24.0,0.0,24.0,0.0,24.0,0.0,5.656854152679443,5.656854152679443,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,1,3,16.0,28.0,16.0,20.0,16.0,20.0,16.0,20.0,8.0,8.0,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,2,0,-52.0,20.0,-52.0,12.0,-52.0,12.0,-52.0,12.0,8.0,16.9442720413208,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,2,1,-28.0,-48.0,-20.0,-44.0,-20.0,-44.0,-20.0,-44.0,8.9442720413208,16.9442720413208,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,2,2,24.0,0.0,20.0,-8.0,20.0,-8.0,20.0,-8.0,8.9442720413208,14.601126194000244,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,2,3,16.0,20.0,16.0,12.0,16.0,12.0,16.0,12.0,8.0,16.0,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,3,0,-52.0,12.0,-48.0,4.0,-48.0,4.0,-48.0,4.0,8.9442720413208,25.8885440826416,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,3,1,-20.0,-44.0,-12.0,-44.0,-12.0,-44.0,-12.0,-44.0,8.0,24.9442720413208,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,3,2,20.0,-8.0,12.0,-12.0,12.0,-12.0,12.0,-12.0,8.9442720413208,23.545398235321045,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,3,3,16.0,12.0,20.0,4.0,20.0,4.0,20.0,4.0,8.9442720413208,24.9442720413208,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,4,0,-48.0,4.0,-40.0,8.0,-40.0,8.0,-40.0,8.0,8.9442720413208,34.8328161239624,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,4,1,-12.0,-44.0,-4.0,-44.0,-4.0,-44.0,-4.0,-44.0,8.0,32.9442720413208,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,4,2,12.0,-12.0,4.0,-12.0,4.0,-12.0,4.0,-12.0,8.0,31.545398235321045,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,4,3,20.0,4.0,24.0,-4.0,24.0,-4.0,24.0,-4.0,8.9442720413208,33.8885440826416,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,5,0,-40.0,8.0,-36.0,0.0,-36.0,0.0,-36.0,0.0,8.9442720413208,43.7770881652832,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,5,1,-4.0,-44.0,4.0,-36.0,4.0,-36.0,4.0,-36.0,11.313708305358887,44.25798034667969,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,5,2,4.0,-12.0,12.0,-12.0,12.0,-12.0,12.0,-12.0,8.0,39.545398235321045,False,False,False,0,False,False,True,False
66,LiteDARE-Map-Region,6601082,4,compressed,5,3,24.0,-4.0,28.0,-8.0,28.0,-8.0,28.0,-8.0,5.656854152679443,39.545398235321045,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,6,0,-36.0,0.0,-36.0,-8.0,-36.0,-8.0,-36.0,-8.0,8.0,51.7770881652832,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,6,1,4.0,-36.0,12.0,-36.0,12.0,-36.0,12.0,-36.0,8.0,52.25798034667969,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,6,2,12.0,-12.0,20.0,-8.0,20.0,-8.0,20.0,-8.0,8.9442720413208,48.489670276641846,False,False,False,0,False,False,True,False
66,LiteDARE-Map-Region,6601082,4,compressed,6,3,28.0,-8.0,20.0,-16.0,20.0,-16.0,20.0,-16.0,11.313708305358887,50.85910654067993,False,False,False,0,False,False,False,False
66,LiteDARE-Map-Region,6601082,4,compressed,7,0,-36.0,-8.0,-40.0,-12.0,-40.0,-12.0,-40.0,-12.0,5.656854152679443,57.43394231796265,False,False,False,0,False,False,False,False
