episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
93,LiteDARE-Full-ContactAware,9302122,8,compressed,1,0.5912553007534275,0.06484416814195726,14361,1575,72.51596069335938,72.51596069335938,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,0,0,0,0,0,8,[],False,3032.495207618922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.108191441744566,0,0,0,0,0,0,0
93,LiteDARE-Full-ContactAware,9302122,8,compressed,2,0.7073572399028367,0.11610193914940925,17181,2820,69.20225238800049,141.71821308135986,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,4,24838,2,24838,8,[],False,3186.990723013878,24982,2,0,2,24838,0,144,4942,4942,0.30368613079190254,0.19409507513046265,0.593169592320919,4,0,1.1776420287787914,128,19768,4942,24838,500128,0,0
93,LiteDARE-Full-ContactAware,9302122,8,compressed,3,0.7676726089999588,0.060315369097122096,18646,1465,52.9442720413208,194.66248512268066,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,2,10,37921,4,37921,8,[],False,3302.176439203322,38409,4,2,4,37921,200,288,7533,7533,0.587663147598505,0.39878860116004944,1.1450587771832943,8,0,1.1386703699827194,256,30132,7533,72531,1000256,0,0
93,LiteDARE-Full-ContactAware,9302122,8,compressed,4,0.8362221581785994,0.06854954917864053,20311,1665,62.85910654067993,257.5215916633606,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,1,5,13833,2,13833,8,[],False,3397.3360140807927,14077,2,1,2,13833,100,144,2741,2741,0.3057830035686493,0.18693925812840462,0.5746879614889622,4,0,1.1664065532386303,128,10964,2741,50783,500128,0,0
93,LiteDARE-Full-ContactAware,9302122,8,compressed,5,0.9272510189797851,0.09102886080118577,22522,2211,63.545398235321045,321.06698989868164,0,0,0,0,0,0,False,0,False,False,8.9442720413208,12.649110794067383,12.649110794067383,0,0,1,4,58853,2,58853,8,[],False,3460.1274840533733,58997,2,0,2,58853,0,144,11745,11745,0.3657001070678234,0.48440415412187576,1.0012579150497913,4,0,1.1470159515738487,128,46980,11745,58853,500128,0,0
93,LiteDARE-Full-ContactAware,9302122,8,compressed,6,0.9293919058009799,0.002140886821194732,22574,52,64.51596069335938,385.582950592041,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,8,[],False,3401.651782914996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0949643328785896,0,0,0,0,0,0,0
93,LiteDARE-Full-ContactAware,9302122,8,compressed,7,0.9371320350776071,0.007740129276627261,22762,188,63.31370830535889,448.8966588973999,0,0,0,3,0,3,True,0,False,True,0.0,4.0,4.0,0,0,1,5,59943,2,59943,10,[],False,3148.29966891557,60187,2,1,2,59943,100,144,11963,11963,0.37369411438703537,0.3137332387268543,0.857518520206213,4,0,1.1036237701773643,128,47852,11963,59943,500128,0,0
93,LiteDARE-Full-ContactAware,9302122,8,compressed,8,0.952077071925563,0.014945036847955895,23125,363,74.4307951927185,523.3274540901184,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,3,16,112599,6,112599,8,[],False,3370.9660209715366,113431,6,4,6,112599,400,432,22443,22443,0.9551635012030602,0.896757934242487,2.177692949771881,12,0,1.028895378112793,384,89772,22443,243499,1500384,0,0
93,LiteDARE-Full-ContactAware,9302122,8,compressed,9,0.9713038824159085,0.01922681049034547,23592,467,72.97934055328369,596.3067946434021,0,0,0,0,0,0,False,0,False,False,8.9442720413208,5.656854152679443,5.656854152679443,0,0,4,19,233307,8,233307,8,[],False,3787.085058167577,234183,8,3,8,233307,300,576,46559,46559,1.4000763185322285,1.2295050546526909,3.169467207044363,16,0,1.022174023091793,512,186236,46559,560987,2000512,0,0
93,LiteDARE-Full-ContactAware,9302122,8,compressed,10,0.9713038824159085,0.0,23592,0,67.7770881652832,664.0838828086853,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,2,14,256,4,256,8,[],False,3322.9682380333543,1144,4,6,4,256,600,288,0,0,0.4925956018269062,0.048994552344083786,0.608962494879961,8,0,1.2098196893930435,256,0,0,319076,1000256,0,0
