episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
78,LiteDARE-Full-ContactAware,7802102,6,compressed,1,0.5000385623939534,0.11179238007095477,12967,2899,54.17281484603882,54.17281484603882,0,0,0,0,0,0,False,0,False,False,12.649110794067383,12.649110794067383,12.649110794067383,0,0,0,0,0,0,0,6,[],False,2371.7923341318965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8627474308013916,0,0,0,0,0,0,0
78,LiteDARE-Full-ContactAware,7802102,6,compressed,2,0.5681783125096406,0.06813975011568718,14734,1767,47.545398235321045,101.71821308135986,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,0,0,0,0,0,6,[],False,2479.023647028953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9486479684710503,0,0,0,0,0,0,0
78,LiteDARE-Full-ContactAware,7802102,6,compressed,3,0.6512417090853,0.08306339657565942,16888,2154,46.8328161239624,148.55102920532227,0,0,0,0,0,0,False,0,False,False,8.9442720413208,5.656854152679443,5.656854152679443,0,0,1,4,35803,2,35803,6,[],False,2400.9342519566417,35947,2,0,2,35803,0,144,7135,7135,0.3302721306681633,0.27037085965275764,0.7168329320847988,4,0,0.8161538280546665,128,28540,7135,35803,500128,0,0
78,LiteDARE-Full-ContactAware,7802102,6,compressed,4,0.6873361098256979,0.036094400740397936,17824,936,50.8328161239624,199.38384532928467,0,0,0,0,0,0,False,0,False,False,21.540658950805664,21.540658950805664,21.540658950805664,0,0,1,6,173,2,173,6,[],False,2307.17117106542,517,2,2,2,173,200,144,9,9,0.2566482871770859,0.07054908201098442,0.37511251866817474,4,0,0.8613769896328449,128,36,9,52573,500128,0,0
78,LiteDARE-Full-ContactAware,7802102,6,compressed,5,0.7852460280734228,0.09790991824772488,20363,2539,53.20225238800049,252.58609771728516,0,0,0,0,0,0,False,0,False,False,17.8885440826416,17.8885440826416,17.8885440826416,0,0,0,0,0,0,0,6,[],False,2405.2793593145907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8529559709131718,0,0,0,0,0,0,0
78,LiteDARE-Full-ContactAware,7802102,6,compressed,6,0.8596714484035168,0.07442542033009403,22293,1930,50.8328161239624,303.41891384124756,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,0,0,0,0,0,6,[],False,2470.9978429600596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8668317459523678,0,0,0,0,0,0,0
78,LiteDARE-Full-ContactAware,7802102,6,compressed,7,0.8997377757211168,0.04006632731759996,23332,1039,44.9442720413208,348.36318588256836,0,0,0,0,0,0,False,0,False,False,17.8885440826416,14.422204971313477,14.422204971313477,0,0,1,4,74893,2,74893,6,[],False,2508.8466852903366,75037,2,0,2,74893,0,144,14953,14953,0.39444491267204285,0.5746600218117237,1.1691311374306679,4,0,0.8595124818384647,128,59812,14953,74893,500128,0,0
78,LiteDARE-Full-ContactAware,7802102,6,compressed,8,0.9218725898503779,0.022134814129261104,23906,574,48.9442720413208,397.30745792388916,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,0,0,0,0,0,6,[],False,2394.683437887579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8112923242151737,0,0,0,0,0,0,0
78,LiteDARE-Full-ContactAware,7802102,6,compressed,9,0.9396884158568564,0.017815826006478463,24368,462,45.20225238800049,442.50971031188965,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,60408,2,60408,6,[],False,2524.843939114362,60552,2,0,2,60408,0,144,12056,12056,0.3573847934603691,0.42729219421744347,0.941963866353035,4,0,0.7757381536066532,128,48224,12056,60408,500128,0,0
78,LiteDARE-Full-ContactAware,7802102,6,compressed,10,0.9426962825852229,0.003007866728366504,24446,78,45.8885440826416,488.39825439453125,0,0,0,0,0,0,False,0,False,False,4.0,8.0,8.0,0,0,1,4,110723,2,110723,6,[],False,2517.6336369477212,110867,2,0,2,110723,0,144,22119,22119,0.46395091339945793,0.615361612290144,1.3680080883204937,4,0,0.7590716704726219,128,88476,22119,110723,500128,0,0
