episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
43,LiteDARE-MapOnly,4301102,6,compressed,0,0,-12.0,4.0,-12.0,4.0,-12.0,4.0,-12.0,4.0,0.0,0.0,True,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,0,1,-40.0,-52.0,-40.0,-52.0,-40.0,-52.0,-40.0,-52.0,0.0,0.0,True,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,0,2,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,True,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,0,3,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,True,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,0,4,-48.0,-36.0,-48.0,-36.0,-48.0,-36.0,-48.0,-36.0,0.0,0.0,True,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,0,5,-60.0,-12.0,-60.0,-12.0,-60.0,-12.0,-60.0,-12.0,0.0,0.0,True,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,1,0,-12.0,4.0,-8.0,4.0,-8.0,4.0,-8.0,4.0,4.0,4.0,False,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,1,1,-40.0,-52.0,-36.0,-48.0,-36.0,-48.0,-36.0,-48.0,5.656854152679443,5.656854152679443,False,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,1,2,0.0,20.0,-8.0,16.0,-8.0,16.0,-8.0,16.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,1,3,0.0,8.0,-8.0,8.0,-8.0,8.0,-8.0,8.0,8.0,8.0,False,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,1,4,-48.0,-36.0,-44.0,-36.0,-44.0,-36.0,-44.0,-36.0,4.0,4.0,False,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,1,5,-60.0,-12.0,-56.0,-4.0,-56.0,-4.0,-56.0,-4.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,2,0,-8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9442720413208,12.9442720413208,False,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,2,1,-36.0,-48.0,-44.0,-48.0,-44.0,-48.0,-44.0,-48.0,8.0,13.656854152679443,False,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,2,2,-8.0,16.0,-16.0,16.0,-16.0,16.0,-16.0,16.0,8.0,16.9442720413208,False,False,False,0,False,False,False,False
43,LiteDARE-MapOnly,4301102,6,compressed,2,3,-8.0,8.0,-8.0,0.0,-8.0,0.0,-8.0,0.0,8.0,16.0,False,False,False,0,False,False,False,False
