episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
91,LiteDARE-Map-Reservation,9102082,4,compressed,0,0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,True,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,0,1,-8.0,8.0,-8.0,8.0,-8.0,8.0,-8.0,8.0,0.0,0.0,True,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,0,2,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,0.0,0.0,True,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,0,3,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,0.0,0.0,True,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,1,0,24.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,8.0,8.0,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,1,1,-8.0,8.0,-12.0,4.0,-12.0,4.0,-12.0,4.0,5.656854152679443,5.656854152679443,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,1,2,-20.0,-20.0,-20.0,-16.0,-20.0,-16.0,-20.0,-16.0,4.0,4.0,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,1,3,-32.0,-32.0,-40.0,-32.0,-40.0,-32.0,-40.0,-32.0,8.0,8.0,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,2,0,16.0,0.0,12.0,-8.0,12.0,-8.0,12.0,-8.0,8.9442720413208,16.9442720413208,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,2,1,-12.0,4.0,-12.0,-4.0,-12.0,-4.0,-12.0,-4.0,8.0,13.656854152679443,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,2,2,-20.0,-16.0,-20.0,-24.0,-20.0,-24.0,-20.0,-24.0,8.0,12.0,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,2,3,-40.0,-32.0,-48.0,-32.0,-48.0,-32.0,-48.0,-32.0,8.0,16.0,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,3,0,12.0,-8.0,16.0,-8.0,16.0,-8.0,16.0,-8.0,4.0,20.9442720413208,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,3,1,-12.0,-4.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,5.656854152679443,19.313708305358887,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,3,2,-20.0,-24.0,-12.0,-20.0,-12.0,-20.0,-12.0,-20.0,8.9442720413208,20.9442720413208,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,3,3,-48.0,-32.0,-48.0,-28.0,-48.0,-28.0,-48.0,-28.0,4.0,20.0,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,4,0,16.0,-8.0,20.0,-8.0,20.0,-8.0,20.0,-8.0,4.0,24.9442720413208,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,4,1,-8.0,-8.0,-4.0,-8.0,-4.0,-8.0,-4.0,-8.0,4.0,23.313708305358887,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,4,2,-12.0,-20.0,-12.0,-16.0,-12.0,-16.0,-12.0,-16.0,4.0,24.9442720413208,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,4,3,-48.0,-28.0,-48.0,-24.0,-48.0,-24.0,-48.0,-24.0,4.0,24.0,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,5,0,20.0,-8.0,24.0,-12.0,24.0,-12.0,24.0,-12.0,5.656854152679443,30.601126194000244,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,5,1,-4.0,-8.0,-4.0,-16.0,-4.0,-16.0,-4.0,-16.0,8.0,31.313708305358887,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,5,2,-12.0,-16.0,-8.0,-20.0,-8.0,-20.0,-8.0,-20.0,5.656854152679443,30.601126194000244,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,5,3,-48.0,-24.0,-48.0,-28.0,-48.0,-28.0,-48.0,-28.0,4.0,28.0,False,False,False,0,False,False,True,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,6,0,24.0,-12.0,24.0,-16.0,24.0,-16.0,24.0,-16.0,4.0,34.601126194000244,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,6,1,-4.0,-16.0,0.0,-20.0,0.0,-20.0,0.0,-20.0,5.656854152679443,36.97056245803833,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,6,2,-8.0,-20.0,-4.0,-24.0,-4.0,-24.0,-4.0,-24.0,5.656854152679443,36.25798034667969,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,6,3,-48.0,-28.0,-48.0,-36.0,-48.0,-36.0,-48.0,-36.0,8.0,36.0,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,7,0,24.0,-16.0,20.0,-24.0,20.0,-24.0,20.0,-24.0,8.9442720413208,43.545398235321045,False,False,False,0,False,False,False,False
91,LiteDARE-Map-Reservation,9102082,4,compressed,7,1,0.0,-20.0,0.0,-24.0,0.0,-24.0,0.0,-24.0,4.0,40.97056245803833,False,False,False,0,False,False,False,False
